Country,Code_x,Year,CO2_Emissions,Population,Energy_Use_per_person,Code_y,Nutrient nitrogen N (total) | 00003102 || Use per area of cropland | 005159 || kilograms per hectare,"GDP per capita, PPP (constant 2021 international $)",Fertilizer_vs_GDP
Brazil,BRA,1856,227193.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1857,269048.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1858,284547.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1859,372714.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1860,434898.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1861,410068.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1862,355327.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1863,425965.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1864,479584.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1865,571897.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1866,646022.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1867,554700.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1868,752482.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1869,605044.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1870,698167.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1871,844686.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1872,858380.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1873,1029011.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1874,996022.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1875,939750.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1876,843065.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1877,878429.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1878,949458.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1879,808030.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1880,923420.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1881,1031042.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1882,948135.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1883,1170254.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1884,1282615.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1885,1215464.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1886,1236031.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1887,1315565.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1888,1283198.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1889,1860401.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1890,1713533.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1891,2072020.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1892,2145624.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1893,1969636.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1894,2308266.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1895,2188105.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1896,2615588.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1897,2734326.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1898,2681303.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1899,2612972.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1900,2272218.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1901,2314927.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1902,2554500.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1903,2442213.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1904,2639233.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1905,2871745.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1906,3248124.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1907,3722012.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1908,3729627.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1909,3825869.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1910,4584790.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1911,5383972.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1912,5477784.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1913,6107222.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1914,4657949.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1915,3211753.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1916,2735087.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1917,2840131.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1918,2656656.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1919,2967940.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1920,3964006.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1921,2886595.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1922,4026874.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1923,4792903.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1924,5319118.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1925,5341588.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1926,5469600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1927,6038804.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1928,6083169.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1929,6337248.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1930,5787529.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1931,4772610.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1932,4780363.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1933,5177471.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1934,5158075.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1935,5378230.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1936,5617306.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1937,6731251.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1938,7179338.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1939,5614746.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1940,5654414.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1941,6280670.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1942,5866699.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1943,6474923.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1944,5895771.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1945,6822912.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1946,7460241.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1947,8947467.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1948,7847465.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1949,7366800.0,139720658.5,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1950,19659072.0,53408551.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1951,21659348.0,55018849.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1952,24934310.0,56694872.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1953,25218440.0,58433756.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1954,29675626.0,60235125.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1955,34023692.0,62101393.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1956,36608456.0,64033997.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1957,35974080.0,66031498.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1958,39053930.0,68092148.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1959,39017080.0,70214470.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1960,46851820.0,72388124.0,39086.637,,85.595,41736.702000000005,
Brazil,BRA,1961,49136050.0,74605442.0,39086.637,BRA,1.58,41736.702000000005,
Brazil,BRA,1962,53613250.0,76865322.0,39086.637,BRA,1.42,41736.702000000005,
Brazil,BRA,1963,55523040.0,79164237.0,39086.637,BRA,1.72,41736.702000000005,
Brazil,BRA,1964,56626316.0,81488598.0,39086.637,BRA,1.38,41736.702000000005,
Brazil,BRA,1965,56279224.0,83817586.0,3267.4482,BRA,1.89,41736.702000000005,
Brazil,BRA,1966,64162424.0,86139356.0,3468.5674,BRA,1.88,41736.702000000005,
Brazil,BRA,1967,66032556.0,88446119.0,3500.2,BRA,2.77,41736.702000000005,
Brazil,BRA,1968,77224150.0,90741243.0,3895.539,BRA,3.7,41736.702000000005,
Brazil,BRA,1969,84088420.0,93045768.0,4146.475,BRA,4.15,41736.702000000005,
Brazil,BRA,1970,93488200.0,95375656.0,4887.1675,BRA,6.93,41736.702000000005,
Brazil,BRA,1971,102337050.0,97739280.0,5176.854,BRA,6.7,41736.702000000005,
Brazil,BRA,1972,114018824.0,100146794.0,5817.811,BRA,9.6,41736.702000000005,
Brazil,BRA,1973,132060776.0,102600970.0,6703.924,BRA,7.86,41736.702000000005,
Brazil,BRA,1974,143015700.0,105089675.0,7254.1904,BRA,8.54,41736.702000000005,
Brazil,BRA,1975,150326580.0,107619567.0,7457.2915,BRA,8.66,41736.702000000005,
Brazil,BRA,1976,154606980.0,110213353.0,7965.411,BRA,9.88,41736.702000000005,
Brazil,BRA,1977,162363360.0,112875287.0,8330.01,BRA,12.99,41736.702000000005,
Brazil,BRA,1978,177117180.0,115600943.0,8972.107,BRA,12.23,41736.702000000005,
Brazil,BRA,1979,187787150.0,118380819.0,9475.116,BRA,12.78,41736.702000000005,
Brazil,BRA,1980,186190690.0,121207451.0,9554.172,BRA,14.05,41736.702000000005,
Brazil,BRA,1981,171324430.0,124063113.0,9034.091,BRA,10.19,41736.702000000005,
Brazil,BRA,1982,171499700.0,126923156.0,9301.312,BRA,9.64,41736.702000000005,
Brazil,BRA,1983,165899790.0,129790081.0,9202.626,BRA,8.4,41736.702000000005,
Brazil,BRA,1984,167567460.0,132658861.0,9625.038,BRA,11.83,41736.702000000005,
Brazil,BRA,1985,180110740.0,135515593.0,10099.972,BRA,11.95,41736.702000000005,
Brazil,BRA,1986,197238400.0,138336371.0,10427.861,BRA,14.35,41736.702000000005,
Brazil,BRA,1987,205967680.0,141104946.0,10499.386,BRA,14.3,41736.702000000005,
Brazil,BRA,1988,207695260.0,143826357.0,10742.801,BRA,12.43,41736.702000000005,
Brazil,BRA,1989,212071060.0,146502975.0,10795.25,BRA,12.51,41736.702000000005,
Brazil,BRA,1990,218658000.0,149143223.0,10479.675,BRA,12.7,12633.288,
Brazil,BRA,1991,229394000.0,151724253.0,10703.902,BRA,13.55,12546.561,
Brazil,BRA,1992,233601000.0,154275077.0,10708.817,BRA,14.04,12271.979,
Brazil,BRA,1993,244306000.0,156794574.0,11035.176,BRA,18.56,12669.429,
Brazil,BRA,1994,254002000.0,159265011.0,11345.266,BRA,21.39,13202.931,
Brazil,BRA,1995,268678000.0,161735079.0,11828.174,BRA,20.48,13550.439,
Brazil,BRA,1996,289311000.0,164202549.0,12366.625,BRA,22.05,13641.63,
Brazil,BRA,1997,306949000.0,166661662.0,12895.613,BRA,24.88,13896.625,
Brazil,BRA,1998,317359000.0,169159651.0,13238.571,BRA,26.26,13737.703,
Brazil,BRA,1999,327256000.0,171641544.0,13225.068,BRA,27.72,13602.414,
Brazil,BRA,2000,340183000.0,174018278.0,13586.246,BRA,27.36,14005.348,
Brazil,BRA,2001,346165980.0,176301201.0,13068.835,BRA,26.44,14016.132,
Brazil,BRA,2002,347765020.0,178503485.0,13173.609,BRA,31.35,14265.905,
Brazil,BRA,2003,344645000.0,180622688.0,13211.707,BRA,35.54,14259.366,
Brazil,BRA,2004,361434000.0,182675144.0,13703.958,BRA,39.99,14911.261,
Brazil,BRA,2005,364371000.0,184688101.0,13910.277,BRA,33.21,15221.014,
Brazil,BRA,2006,368871000.0,186653099.0,14152.363,BRA,34.84,15657.4795,
Brazil,BRA,2007,390573000.0,188552311.0,14905.908,BRA,45.76,16440.584,
Brazil,BRA,2008,412638000.0,190367297.0,15424.676,BRA,41.55,17113.367,
Brazil,BRA,2009,389775000.0,192079958.0,15230.74,BRA,35.63,16939.441,
Brazil,BRA,2010,440269020.0,193701931.0,16462.07,BRA,45.13,18062.158,
Brazil,BRA,2011,462580000.0,195284736.0,16981.988,BRA,55.56,18627.81,
Brazil,BRA,2012,498309000.0,196876113.0,17312.078,BRA,50.02,18832.219,
Brazil,BRA,2013,532418020.0,198478290.0,17638.982,BRA,58.61,19241.506,
Brazil,BRA,2014,557901000.0,200085126.0,17870.57,BRA,65.0,19183.172,
Brazil,BRA,2015,529353020.0,201675534.0,17530.328,BRA,50.04,18357.068,
Brazil,BRA,2016,492748000.0,203218108.0,16983.99,BRA,51.68,17620.928,
Brazil,BRA,2017,498266430.0,204703440.0,16988.62,BRA,64.56,17724.48,
Brazil,BRA,2018,478379100.0,206107265.0,16915.357,BRA,65.12,17917.75,
Brazil,BRA,2019,473389800.0,207455459.0,17194.145,BRA,69.65,18018.621,
Brazil,BRA,2020,445208100.0,208660845.0,16401.875,BRA,83.85,17327.516,
Brazil,BRA,2021,498016860.0,209550291.0,17089.926,BRA,95.08,18075.705,
Brazil,BRA,2022,483840580.0,210306411.0,17744.193,BRA,96.18,18554.047,
Brazil,BRA,2023,486470080.0,211140731.0,18252.027,BRA,85.595,19079.812,
China,CHN,1907,19893872.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1908,22735854.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1909,24251576.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1910,25009438.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1911,24630506.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1912,17029154.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1913,24251576.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1914,26718416.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1915,25420578.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1916,30130690.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1917,32023448.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1918,34747964.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1919,37997296.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1920,40278456.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1921,38762732.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1922,39971524.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1923,46517556.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1924,48846084.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1925,45954840.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1926,43660164.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1927,45808580.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1928,47591444.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1929,48281828.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1930,49558456.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1931,51904660.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1932,50269150.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1933,54111180.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1934,62382628.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1935,72645970.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1936,75477250.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1937,70968650.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1938,61365520.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1939,74426990.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1940,90790530.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1941,113978570.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1942,127613384.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1943,108994540.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1944,103003570.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1945,55892210.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1946,36107050.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1947,41836136.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1948,38400104.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1949,62081100.0,139720658.5,39086.637,,85.595,41736.702000000005,
China,CHN,1950,78835290.0,544044355.0,39086.637,,85.595,41736.702000000005,
China,CHN,1951,102115210.0,553758251.0,39086.637,,85.595,41736.702000000005,
China,CHN,1952,127999330.0,565131435.0,39086.637,,85.595,41736.702000000005,
China,CHN,1953,133782880.0,577557140.0,39086.637,,85.595,41736.702000000005,
China,CHN,1954,160877400.0,590113859.0,39086.637,,85.595,41736.702000000005,
China,CHN,1955,190521460.0,603547014.0,39086.637,,85.595,41736.702000000005,
China,CHN,1956,215823980.0,616558585.0,39086.637,,85.595,41736.702000000005,
China,CHN,1957,255784960.0,630356210.0,39086.637,,85.595,41736.702000000005,
China,CHN,1958,524617060.0,644219478.0,39086.637,,85.595,41736.702000000005,
China,CHN,1959,720151550.0,652708211.0,39086.637,,85.595,41736.702000000005,
China,CHN,1960,798799940.0,654802068.0,39086.637,,85.595,41736.702000000005,
China,CHN,1961,570630200.0,655773484.0,39086.637,CHN,5.21,41736.702000000005,
China,CHN,1962,459618080.0,665073690.0,39086.637,CHN,7.78,41736.702000000005,
China,CHN,1963,456779460.0,684552646.0,39086.637,CHN,9.37,41736.702000000005,
China,CHN,1964,460637100.0,704798263.0,39086.637,CHN,12.04,41736.702000000005,
China,CHN,1965,500286370.0,723415737.0,2123.5288,CHN,17.68,41736.702000000005,
China,CHN,1966,549459260.0,742402206.0,2248.5225,CHN,25.88,41736.702000000005,
China,CHN,1967,460225900.0,761026025.0,1972.4271,CHN,19.05,41736.702000000005,
China,CHN,1968,495506560.0,781011030.0,1941.9646,CHN,20.96,41736.702000000005,
China,CHN,1969,607683300.0,802140341.0,2300.3284,CHN,25.83,41736.702000000005,
China,CHN,1970,807952640.0,823308964.0,2868.5447,CHN,33.16,41736.702000000005,
China,CHN,1971,909209700.0,844069870.0,3317.4082,CHN,33.28,41736.702000000005,
China,CHN,1972,968645570.0,863677810.0,3495.3274,CHN,38.26,41736.702000000005,
China,CHN,1973,1008292600.0,882576945.0,3610.8953,CHN,44.3,41736.702000000005,
China,CHN,1974,1028099840.0,900307580.0,3650.7097,CHN,38.07,41736.702000000005,
China,CHN,1975,1183215000.0,916116796.0,4017.4368,CHN,50.54,41736.702000000005,
China,CHN,1976,1226421200.0,930372293.0,4164.813,CHN,47.74,41736.702000000005,
China,CHN,1977,1340831100.0,943546374.0,4477.948,CHN,71.09,41736.702000000005,
China,CHN,1978,1492777900.0,956161482.0,4844.4043,CHN,93.37,41736.702000000005,
China,CHN,1979,1525661200.0,969288071.0,4923.0215,CHN,107.11,41736.702000000005,
China,CHN,1980,1494495900.0,983163540.0,4910.204,CHN,121.97,41736.702000000005,
China,CHN,1981,1476487800.0,997721072.0,4774.731,CHN,115.28,41736.702000000005,
China,CHN,1982,1606585000.0,1013588177.0,4910.15,CHN,116.9,41736.702000000005,
China,CHN,1983,1694216800.0,1029064952.0,5148.07,CHN,123.84,41736.702000000005,
China,CHN,1984,1844828000.0,1043849645.0,5446.325,CHN,128.86,41736.702000000005,
China,CHN,1985,1998083000.0,1059807818.0,5803.289,CHN,110.71,41736.702000000005,
China,CHN,1986,2104213400.0,1077233607.0,5982.088,CHN,107.32,41736.702000000005,
China,CHN,1987,2257738500.0,1096217445.0,6340.201,CHN,132.11,41736.702000000005,
China,CHN,1988,2425893600.0,1115244168.0,6695.495,CHN,144.41,41736.702000000005,
China,CHN,1989,2463654400.0,1133991006.0,6910.4927,CHN,145.38,41736.702000000005,
China,CHN,1990,2484854800.0,1153582725.0,6881.387,CHN,148.96,1666.9277,
China,CHN,1991,2606096100.0,1170788533.0,7121.3633,CHN,150.86,1798.2761,
China,CHN,1992,2730787600.0,1184574236.0,7406.6343,CHN,155.54,2030.3864,
China,CHN,1993,2921651000.0,1197308574.0,7899.078,CHN,138.49,2286.7598,
China,CHN,1994,3103739000.0,1209003099.0,8311.651,CHN,147.38,2556.6406,
China,CHN,1995,3361637000.0,1220133929.0,8484.854,CHN,182.93,2808.034,
China,CHN,1996,3508818200.0,1230944809.0,8861.039,CHN,194.36,3055.9697,
China,CHN,1997,3515594200.0,1241139623.0,8847.622,CHN,176.48,3305.7905,
China,CHN,1998,3364587500.0,1250847122.0,8794.493,CHN,176.0,3533.566,
China,CHN,1999,3557274600.0,1260176650.0,9035.296,CHN,185.65,3774.1377,
China,CHN,2000,3649226500.0,1269581174.0,9294.628,CHN,170.25,4066.0364,
China,CHN,2001,3728509700.0,1278725061.0,9751.95,CHN,171.65,4372.157,
China,CHN,2002,4103046400.0,1286866835.0,10553.145,CHN,190.82,4744.3984,
China,CHN,2003,4841118700.0,1294517323.0,12219.811,CHN,191.15,5192.006,
China,CHN,2004,5217351000.0,1302100316.0,14214.832,CHN,198.11,5684.169,
China,CHN,2005,5882106400.0,1310027135.0,16050.9375,CHN,200.26,6298.323,
China,CHN,2006,6494330400.0,1318054030.0,17486.639,CHN,203.92,7057.1,
China,CHN,2007,6983547400.0,1325813576.0,18893.74,CHN,208.51,8013.716,
China,CHN,2008,7501497300.0,1333821011.0,19508.21,CHN,210.63,8743.745,
China,CHN,2009,7891078000.0,1342522717.0,20229.75,CHN,213.92,9518.433,
China,CHN,2010,8620576000.0,1351561505.0,21497.809,CHN,219.35,10476.3125,
China,CHN,2011,9532332000.0,1360250658.0,23037.326,CHN,225.06,11405.018,
China,CHN,2012,9779292000.0,1369520866.0,23821.602,CHN,230.1,12217.8545,
China,CHN,2013,9956329000.0,1379008040.0,24548.49,CHN,232.68,13080.829,
China,CHN,2014,9990257000.0,1387951970.0,25021.807,CHN,235.38,13968.581,
China,CHN,2015,9863457000.0,1396134171.0,25166.627,CHN,235.31,14856.78,
China,CHN,2016,9762714000.0,1404052628.0,25125.633,CHN,233.54,15772.765,
China,CHN,2017,10006343000.0,1412354730.0,25949.135,CHN,228.38,16757.973,
China,CHN,2018,10332993000.0,1419008954.0,27068.06,CHN,218.81,17806.791,
China,CHN,2019,10713984000.0,1423520357.0,28231.928,CHN,209.11,18820.514,
China,CHN,2020,10905693000.0,1426106093.0,29095.936,CHN,201.47,19215.154,
China,CHN,2021,11447913000.0,1426437269.0,30738.947,CHN,196.59,20843.297,
China,CHN,2022,11350538000.0,1425179562.0,31235.707,CHN,191.55,21499.383,
China,CHN,2023,11902503000.0,1422584930.0,33089.07,CHN,85.595,22687.076,
France,FRA,1802,2238704.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1804,2176416.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1810,2121456.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1811,2051840.1,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1812,2216720.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1813,2048176.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1814,2092144.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1815,2341296.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1816,2498848.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1817,2660064.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1818,2381600.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1819,2557472.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1820,2901888.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1821,3011808.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1822,3169360.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1823,3169360.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1824,3517440.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1825,3957120.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1826,4089024.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1827,5910032.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1828,6243456.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1829,6074912.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1830,6551232.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1831,6052928.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1832,6679472.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1833,7247392.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1834,8921840.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1835,9258928.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1836,10636592.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1837,11351072.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1838,11867696.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1839,11570912.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1840,11798080.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1841,13820608.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1842,14527760.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1843,14549744.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1844,15260560.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1845,17836352.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1846,18528848.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1847,20840832.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1848,16689520.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1849,17385680.0,139720658.5,39086.637,,85.595,41736.702000000005,
